stop_id,stop_code,stop_name,stop_lat,stop_lon,stop_url
PB1292,PB1292,PB1292-Avenida México Esq. / Adrian Miranda,-33.4093355959076,-70.6316810473648,
PB1293,PB1293,PB1293-Avenida México Esq. / 6 Norte,-33.4101886946411,-70.6287709649721,
PB1294,PB1294,PB1294-Arzobispo Valdivieso Esq. / 7 Norte,-33.4111173925697,-70.6277150204579,
PB1295,PB1295,PB1295-Arzobispo Valdivieso Esq. / Los Cipreses,-33.4114456208129,-70.6307079806843,
PB1296,PB1296,PB1296-Arzobispo Valdivieso Esq. / Comandante Véliz,-33.4114456019448,-70.6328319707941,
PB1297,PB1297,PB1297-Arzobispo Valdivieso Esq. / Francisco Silva,-33.4124061149686,-70.6351589202868,
PB1298,PB1298,PB1298-Arzobispo Valdivieso Esq. / Avenida El Salto,-33.4132812368908,-70.6381704988294,
PA477,PA477,PA477-Parada  / Puente Patronato,-33.4334432720586,-70.64544960173,
PB1299,PB1299,PB1299-Loreto Esq. / A. López De Bello,-33.432030488503,-70.6421799495719,
PB1300,PB1300,PB1300-Loreto Esq. / Los Vecinos,-33.4295604327857,-70.6417950518603,
PB1301,PB1301,PB1301-Avenida Perú Esq. / Los Tolomiros,-33.4269797152736,-70.6399059180704,
PB1302,PB1302,PB1302-Arzobispo Valdivieso Esq. / Francisco Silva,-33.4125946773181,-70.6354193540916,
PB1303,PB1303,PB1303-Arzobispo Valdivieso Esq. / Comandante Véliz,-33.4115716031519,-70.6332549984452,
PB1304,PB1304,PB1304-Arzobispo Valdivieso Esq. / Alicanto,-33.4115375267428,-70.6307209895872,
PB1305,PB1305,PB1305-Arzobispo Valdivieso Esq. / 8 Norte,-33.4112556893574,-70.6277389997865,
PB1306,PB1306,PB1306-Avenida México Esq. / 6 Norte,-33.4103387368267,-70.6279150184757,
PB1307,PB1307,PB1307-Avenida México Esq. / Río Maule,-33.4097166712444,-70.6300329523821,
PB1308,PB1308,PB1308-Avenida México Esq. / Estudiante Navarro,-33.4090696479234,-70.6322080245625,
PB1309,PB1309,PB1309-Avenida México Esq. / Avenida El Salto,-33.4080615679224,-70.6346850152941,
PB1676,PB1676,PB1676-Berta Correa Esq. / Los Libertadores,-33.3540578647621,-70.683342290476,
PB1675,PB1675,PB1675-Los Libertadores Esq. / El Guanaco -Norte,-33.3538367838576,-70.6837969991364,
PB1673,PB1673,PB1673-El Guanaco Norte Esq. / Santa Marta,-33.3525848864652,-70.6783810089191,
PB1702,PB1702,PB1702-Avenida Principal Esq. / Pasaje Caldera,-33.3809479881673,-70.6500395661329,
PB1374,PB1374,PB1374-Avenida Principal Esq. / Pasaje Caletones,-33.3808653140913,-70.6519739860468,
PB1375,PB1375,PB1375-Avenida Principal Esq. / Hubert Benítez,-33.3807872885676,-70.6541930279528,
PB1376,PB1376,PB1376-Avenida Principal Esq. / Av. El Guanaco,-33.3806131884105,-70.6573220102794,
PB1567,PB1567,PB1567-El Guanaco Esq. / Calle G,-33.3772892288733,-70.6571050166738,
PB1674,PB1674,PB1674-Los Libertadores Esq. / Berta Correa,-33.3522207868843,-70.6841559538314,
PB1697,PB1697,PB1697-Los Libertadores Esq. / Berta Correa,-33.3538460884286,-70.6835169204177,
PB1677,PB1677,PB1677-Berta Correa Esq. / Santa Marta,-33.354720562405,-70.6778778195003,
PB1311,PB1311,PB1311-Fresia Esq. / Los Helechos,-33.3974217154415,-70.6931528713891,
PB1312,PB1312,PB1312-Colón Esq. / Av.Sen.Jaime Guzmán,-33.3998545782571,-70.6939369906874,
PB1314,PB1314,PB1314-Bajos De Jiménez Esq. / Eugenio Matte,-33.4053558519706,-70.6788869459228,
PB1315,PB1315,PB1315-Bajos De Jiménez Esq. / Rosa Salas,-33.4066656880622,-70.6779065649403,
PB1316,PB1316,PB1316-Nueva 1 Esq. / Nueva De Matte,-33.4087414085845,-70.6768882940869,
PB1317,PB1317,PB1317-Nueva 1 Esq. / F. Gazziero,-33.4116578679529,-70.6765449774957,
PB1318,PB1318,PB1318-Nueva 1 Esq. / Dgo. Santa María,-33.4142049103962,-70.6762770231334,
PB1319,PB1319,PB1319-Domingo Santa María Esq. / Enrique Soro,-33.4153529799769,-70.6705859752135,
PB1320,PB1320,PB1320-Domingo Santa María Esq. / Amunátegui,-33.4155114230826,-70.6678158417937,
PB1321,PB1321,PB1321-Domingo Santa María Esq. / Av. Fermín Vivaceta,-33.4156218907857,-70.6645779612006,
PB1323,PB1323,PB1323-Profesor A. Zañartu Esq. / Monserrat,-33.4179132892802,-70.6481798421378,
PB1324,PB1324,PB1324-Parada  / Hospital San José,-33.4174844922613,-70.6525508749942,
PB1646,PB1646,PB1646-Domingo Santa María Esq. / Málaga,-33.4155521713994,-70.6575842280064,
PB1326,PB1326,PB1326-Domingo Santa María Esq. / Maruri,-33.4155852453134,-70.6589063845676,
PB1327,PB1327,PB1327-Domingo Santa María Esq. / Escanilla,-33.415611626637,-70.6616413489655,
PB1328,PB1328,PB1328-Domingo Santa María Esq. / Av. Fermín Vivaceta,-33.4155562422476,-70.6641010708648,
PB1329,PB1329,PB1329-Domingo Santa María Esq. / Avenida Einstein,-33.4154240613306,-70.66783406573,
PB1330,PB1330,PB1330-Domingo Santa María Esq. / La Cañas,-33.4152020059038,-70.6707069660216,
PB1331,PB1331,PB1331-Domingo Santa María Esq. / La Cañas,-33.414883972365,-70.6726820161891,
PB1332,PB1332,PB1332-Domingo Santa María Esq. / Nueva 1,-33.4143489380947,-70.6759299777129,
PB1333,PB1333,PB1333-Nueva 1 Esq. / F. Gazziero,-33.4120619444683,-70.676374023749,
PB1334,PB1334,PB1334-Nueva 1 Esq. / Nueva De Matte,-33.4089949487865,-70.676738970629,
PB1335,PB1335,PB1335-Bravo De Saravia Esq. / Bajos De Jiménez,-33.4069809092103,-70.6773780052388,
PB1336,PB1336,PB1336-Bajos De Jiménez Esq. / Eugenio Matte,-33.4054669751829,-70.6786659705355,
PB1337,PB1337,PB1337-Bajos De Jiménez Esq. / 14 De La Fama,-33.4029068617639,-70.6808019868543,
PB1522,PB1522,PB1522-Colón Esq. / Las Madreselvas,-33.3999528198404,-70.6938818056987,
PB1076,PB1076,PB1076-Colón Esq. / Los Helechos,-33.398248639787,-70.6930969846922,
PB1077,PB1077,PB1077-Fresia Esq. / Puerto Montt,-33.3957646491791,-70.6935330383776,
PB1078,PB1078,PB1078-Fresia Esq. / Puerto Montt,-33.394293440286,-70.6939599104498,
PB1684,PB1684,PB1684-Alc Juan Larenas Esq. / Pedro Riveros,-33.3803490967355,-70.723832044088,
PB1685,PB1685,PB1685-Pedro Riveros Esq. / Avenida Las Torres,-33.3784742479436,-70.7265308840811,
PB1339,PB1339,PB1339-Ismael Briceño Esq. / Calle 1,-33.3757470098514,-70.7260419805788,
PB1340,PB1340,PB1340-Ismael Briceño Esq. / Av. A. Vespucio,-33.3730629490232,-70.7293910192161,
PB1341,PB1341,PB1341-Huechuraba Esq. / Horacio Johnson,-33.3725000761719,-70.6695624255534,
PB1342,PB1342,PB1342-Calle G Esq. / Espinelo,-33.373470752937,-70.6660611522039,
PB1343,PB1343,PB1343-Calle G Esq. / General Gambino,-33.3744791074032,-70.6639720313149,
PB1345,PB1345,PB1345-Parada  / Ismael Briceño   Altura Del 1400,-33.3730739319325,-70.7295539666574,
PB1346,PB1346,PB1346-Ismael Briceño Esq. / Calle 1,-33.3755560580561,-70.7264460119293,
PB1679,PB1679,PB1679-Ismael Briceño Esq. / Alc. Juan Larenas,-33.3784490558178,-70.7228200381219,
PB1348,PB1348,PB1348-Altona Esq. / Canberra,-33.3709772677062,-70.6831107879629,
PB1349,PB1349,PB1349-Altona Esq. / Ernesto Ried,-33.3716460303961,-70.681079778015,
PB1350,PB1350,PB1350-Ernesto Ried Esq. / Huechuraba,-33.3698329324359,-70.6799999677915,
PB1354,PB1354,PB1354-General Gambino Esq. / Elisa Undurraga,-33.3784841312261,-70.6612030184251,
PB1502,PB1502,PB1502-General Gambino Esq. / Cap. I. Carrera Pinto,-33.3799182120282,-70.6608136482885,
PB1355,PB1355,PB1355-Avenida Principal Esq. / Hubert Benítez,-33.3808842531247,-70.6545430399917,
PB1356,PB1356,PB1356-Avenida Principal Esq. / Psje. Cerro Ñielol,-33.3809983390855,-70.6520210050181,
PB1357,PB1357,PB1357-Avenida Principal Esq. / Juan Cristóbal,-33.3810753753422,-70.6493719557106,
PB1358,PB1358,PB1358-Juan Cristóbal Esq. / Av. Diego Silva,-33.3844683352941,-70.6498739873352,
PB1359,PB1359,PB1359-Del Pincoy Esq. / Guayalolén,-33.3681558454998,-70.6360689920055,
PB1360,PB1360,PB1360-Del Pincoy Esq. / P. Aguirre Cerda,-33.3664101088724,-70.6389265882043,
PB1361,PB1361,PB1361-Pedro Aguirre Cerda Esq. / Avenida La Pincoya,-33.3682174693065,-70.6399299505364,
PB1362,PB1362,PB1362-Pedro Aguirre Cerda Esq. / Los Libertadores,-33.3706954510146,-70.64134696747,
PB1364,PB1364,PB1364-Pedro Aguirre Cerda Esq. / Los Libertadores,-33.3709935981264,-70.6412924852989,
PB1365,PB1365,PB1365-Pedro Aguirre Cerda Esq. / Avenida La Pincoya,-33.3686385353188,-70.6399982565561,
PB1366,PB1366,PB1366-Pedro Aguirre Cerda Esq. / Del Pincoy,-33.366643117134,-70.6390445619229,
PB1367,PB1367,PB1367-Del Pincoy Esq. / Guayalolén,-33.3681305999203,-70.636376018065,
PB1368,PB1368,PB1368-Del Pincoy Esq. / Avenida Recoleta,-33.3686345684697,-70.6347270378383,
PB1377,PB1377,PB1377-General Gambino Esq. / Tucapel,-33.3780401249602,-70.6611450209573,
PB1378,PB1378,PB1378-General Gambino Esq. / La Puntilla,-33.3759601553935,-70.6616820366313,
PB1379,PB1379,PB1379-Huechuraba Esq. / Isabel Carrera,-33.3715595046477,-70.6748139091583,
PB1380,PB1380,PB1380-Huechuraba Esq. / Maracaibo,-33.3710840242558,-70.6763309352561,
PB1381,PB1381,PB1381-Huechuraba Esq. / Ernesto Ried,-33.369702852211,-70.6796299910597,
PB1382,PB1382,PB1382-Huechuraba Esq. / Canberra,-33.3685902931007,-70.6814638014461,
PB1383,PB1383,PB1383-Huechuraba Esq. / Albany,-33.3682728214309,-70.6841429385025,
PB1384,PB1384,PB1384-Huechuraba Esq. / Granada,-33.3676572099277,-70.6867975983393,
PB1386,PB1386,PB1386-La Coruña Esq. / Av. Independencia,-33.3770857628898,-70.6838109624005,
PB1640,PB1640,PB1640-Calle 2 Esq. / Secundaria,-33.3909831849124,-70.7645105038418,
PB1543,PB1543,PB1543-Calle 2 Esq. / Secundaria,-33.3923253559745,-70.7621530307079,
PB1389,PB1389,PB1389-Av. Jorge Hirmas Esq. / Eulogio Altamirano ,-33.416601702444,-70.6877190171543,
PB1390,PB1390,PB1390-Av. Jorge Hirmas Esq. / Eduardo Parra,-33.4179848019562,-70.6833999881687,
PB1391,PB1391,PB1391-Av. Jorge Hirmas Esq. / Issa Pichara P.,-33.4186538292099,-70.6817030037928,
PB1392,PB1392,PB1392-Av. Jorge Hirmas Esq. / Carlos Palacios,-33.4187969219171,-70.6804358119303,
PB1393,PB1393,PB1393-Av. Jorge Hirmas Esq. / Ascanio Bascuñán,-33.4178698804874,-70.6830968737969,
PB1394,PB1394,PB1394-Av. Jorge Hirmas Esq. / Ramón Barros Luco,-33.4162196899536,-70.6883080289334,
PB1513,PB1513,PB1513-Av. Jorge Hirmas Esq. / Mercedes Badilla,-33.415485625437,-70.6907199553238,
PB1498,PB1498,PB1498-Av. Hipódromo Chile Esq. / Av. Fermín Vivaceta,-33.4063500941263,-70.667402970004,
PB1501,PB1501,PB1501-Av. Hipódromo Chile Esq. / Freirina,-33.4070220660166,-70.6644639869531,
PB1598,PB1598,PB1598-Av.Card.José Mª Caro Esq. / Muñoz Gamero,-33.4006663790017,-70.6466089882476,
PB1399,PB1399,PB1399-Emiliano Zapata Esq. / Nueva La Obra,-33.3980135845341,-70.6533653482639,
PB1400,PB1400,PB1400-Emiliano Zapata Esq. / Bernardo O'Higgins,-33.3976569830822,-70.6568639189998,
PB1401,PB1401,PB1401-El Guanaco Esq. / Cerro La Región,-33.39607124131,-70.6574950268439,
PB1701,PB1701,PB1701-El Guanaco Esq. / Urmeneta,-33.3939583117289,-70.6572748273069,
PB1402,PB1402,PB1402-Urmeneta Esq. / Fuerte Bulnes,-33.3934422340019,-70.6576089551475,
PB1403,PB1403,PB1403-General Gambino Esq. / Bermejo,-33.3922819100928,-70.6603056044111,
PB1404,PB1404,PB1404-General Gambino Esq. / Río Madeira,-33.3912861386026,-70.6603639653582,
PB1405,PB1405,PB1405-General Gambino Esq. / Av. J. M. Caro,-33.3899271598392,-70.6604589580138,
PB1406,PB1406,PB1406-General Gambino Esq. / Bosque De Arauco,-33.3879012178253,-70.6605920061242,
PB1407,PB1407,PB1407-General Gambino Esq. / Madrid,-33.3863121549295,-70.6606889607259,
PB1408,PB1408,PB1408-General Gambino Esq. / Diego Silva H.,-33.384252156964,-70.6608059816857,
PB1614,PB1614,PB1614-Santa Luisa Esq. / Av. Manuel A. Matta,-33.3630207980586,-70.7369190218556,
PB1223,PB1223,PB1223-General Gambino Esq. / Av. Zapadores,-33.3863738429038,-70.6608098904637,
PB1410,PB1410,PB1410-General Gambino Esq. / El Tabo,-33.3878971474073,-70.6607140524408,
PB1735,PB1735,PB1735-General Gambino Esq. / Psje. R. Madeira,-33.3902177303171,-70.6605800531856,
PB1411,PB1411,PB1411-General Gambino Esq. / San Fernando,-33.3924661645414,-70.6604259707363,
PB1412,PB1412,PB1412-Urmeneta Esq. / Av. El Guanaco,-33.3935732510885,-70.6577249737935,
PB1413,PB1413,PB1413-El Guanaco Esq. / Avenida Dorsal,-33.3954502479977,-70.6578720011561,
PB1414,PB1414,PB1414-El Guanaco Esq. / Cerro La Cumbre,-33.3971771916572,-70.6577350351887,
PB1415,PB1415,PB1415-Emiliano Zapata Esq. / El Abelud,-33.3980263105034,-70.6546009471239,
PB1416,PB1416,PB1416-Emiliano Zapata Esq. / Av. J. M. Caro,-33.3985067582441,-70.6497619190413,
PB1508,PB1508,PB1508-Av.Card.José Mª Caro Esq. / Ob. Cristóbal Molina,-33.4018034123674,-70.6453459983655,
PB1509,PB1509,PB1509-Av.Card.José Mª Caro Esq. / Avenida Recoleta,-33.4034744370083,-70.6431970482607,
PB1499,PB1499,PB1499-Av. Hipódromo Chile Esq. / Freirina,-33.4067021505306,-70.6638759514188,
PB1736,PB1736,PB1736-Los Cardenales Esq. / Erasmo Carrasco,-33.3943470449867,-70.6265479648469,
PB1420,PB1420,PB1420-Los Cardenales Esq. / Máximo Rorpes,-33.3938630926711,-70.627374310969,
PB1421,PB1421,PB1421-Los Cardenales Esq. / Héroe Juan Salas R.,-33.3919766581324,-70.6306379522649,
PB1636,PB1636,PB1636-H. Clodomiro Rozas Esq. / Adela Martínez,-33.3918306525006,-70.6318710383883,
PB1422,PB1422,PB1422-Adela Martínez Esq. / María Del Pilar,-33.3904955933379,-70.6340939502261,
PB1423,PB1423,PB1423-Adela Martínez Esq. / José Santos Ossa,-33.3889934273353,-70.6361360637485,
PB1424,PB1424,PB1424-Adela Martínez Esq. / Alfredo Rosende,-33.3872935739224,-70.6384489611966,
PB1425,PB1425,PB1425-Adela Martínez Esq. / Avenida Recoleta,-33.3860904653854,-70.641247978917,
PB1426,PB1426,PB1426-Horacio Johnson Esq. / Itata,-33.3745049472025,-70.6693875936062,
PB1427,PB1427,PB1427-Horacio Johnson Esq. / Halcones,-33.3759273830206,-70.6690209384991,
PB1428,PB1428,PB1428-Horacio Johnson Esq. / Elisa Undurraga,-33.3778350047437,-70.669122956158,
PB1429,PB1429,PB1429-Horacio Johnson Esq. / Cap. I. Carrera Pinto,-33.3792850345862,-70.6692720238345,
PB1430,PB1430,PB1430-Alberto González Esq. / Gascuna,-33.3813460823885,-70.6682000235783,
PB1431,PB1431,PB1431-Alberto González Esq. / Av. J. M. Caro,-33.3829020751519,-70.6678199662484,
PB1432,PB1432,PB1432-Av. La Palmilla Esq. / Pamplona,-33.3884504058192,-70.6691928700432,
PB1433,PB1433,PB1433-Av. La Palmilla Esq. / Teniente Yávar ,-33.3908917962977,-70.6685798829256,
PB1722,PB1722,PB1722-Av. La Palmilla Esq. / Teniente Ponce,-33.3920262402271,-70.668302799307,
PB1434,PB1434,PB1434-Av. La Palmilla Esq. / San Fernando,-33.3929230725361,-70.6680710534425,
PB1435,PB1435,PB1435-San Fernando Esq. / Alberto González,-33.3929600753764,-70.665574962438,
PB1436,PB1436,PB1436-San Fernando Esq. / General Gambino,-33.3926691566035,-70.6604940144985,
PB1602,PB1602,PB1602-Urmeneta Esq. / Quebrada El Sauce,-33.3939732709732,-70.655535048011,
PB1437,PB1437,PB1437-Urmeneta Esq. / Félix Ovalle,-33.3940143062505,-70.6526230317394,
PB1438,PB1438,PB1438-Urmeneta Esq. / José M. Carrera,-33.3940716622636,-70.6500379382539,
PB1439,PB1439,PB1439-Urmeneta Esq. / General Mackenna,-33.3940453872975,-70.6459309464952,
PB1440,PB1440,PB1440-Urmeneta Esq. / Avenida Recoleta,-33.3939374772398,-70.6427949641141,
PB1613,PB1613,PB1613-Parada 5 / (M) Dorsal,-33.3964644965985,-70.6431900072646,
PB1511,PB1511,PB1511-General Mackenna Esq. / Urmeneta,-33.3943514558943,-70.6457689992335,
PB1441,PB1441,PB1441-Urmeneta Esq. / José M. Carrera,-33.393968457079,-70.6497696828018,
PB1442,PB1442,PB1442-Urmeneta Esq. / Punta Arenas,-33.3938653698494,-70.6529305959306,
PB1601,PB1601,PB1601-Urmeneta Esq. / Montaña,-33.3938118434264,-70.6549476660703,
PB1443,PB1443,PB1443-Río Madeira Esq. / Manantiales,-33.3911131699338,-70.6619380220331,
PB1444,PB1444,PB1444-Río Madeira Esq. / Presidente Carranza,-33.3909842354394,-70.6639252004148,
PB1445,PB1445,PB1445-Teniente Ponce Esq. / Alberto González,-33.3912620637345,-70.6656120176952,
PB1446,PB1446,PB1446-Teniente Ponce Esq. / Avenida La Palmilla,-33.3916432976253,-70.6679831716466,
PB1670,PB1670,PB1670-Av. La Palmilla Esq. / Aída,-33.3910850263385,-70.6684549974627,
PB1447,PB1447,PB1447-Av. La Palmilla Esq. / Pamplona,-33.3888660505082,-70.6690060181718,
PB1448,PB1448,PB1448-Av. La Palmilla Esq. / Av. Zapadores,-33.3863990544382,-70.6696250495845,
PB1449,PB1449,PB1449-Alberto González Esq. / Gascuna,-33.3814950333148,-70.6680549551604,
PB1450,PB1450,PB1450-Alberto González Esq. / Cap. I. Carrera Pinto,-33.3799230652275,-70.6683890134593,
PB1451,PB1451,PB1451-Horacio Johnson Esq. / Elisa Undurraga,-33.3781350067079,-70.6690520476057,
PB1452,PB1452,PB1452-Horacio Johnson Esq. / Del Granito,-33.3762330128202,-70.6688870424877,
PB1453,PB1453,PB1453-Horacio Johnson Esq. / Coelemu,-33.3743010653068,-70.6693189908779,
PB1454,PB1454,PB1454-Horacio Johnson Esq. / Huechuraba,-33.3726920180436,-70.6693189869353,
PB1455,PB1455,PB1455-Adela Martínez Esq. / Alfredo Rosende,-33.3871845222527,-70.6387710361499,
PB1456,PB1456,PB1456-Adela Martínez Esq. / Héroe Fco. Escalona,-33.3891356128703,-70.6361249674129,
PB1457,PB1457,PB1457-Adela Martínez Esq. / María Del Pilar,-33.3903787831148,-70.6344512670791,
PB1458,PB1458,PB1458-Adela Martínez Esq. / H. Clodomiro Rozas,-33.3919869771417,-70.6324229009504,
PB1459,PB1459,PB1459-Los Cardenales Esq. / Héroe Fco. Contreras,-33.3920906978273,-70.6306480379284,
PB1460,PB1460,PB1460-Los Cardenales Esq. / Uruguay,-33.3939264941722,-70.6274977333543,
PB1737,PB1737,PB1737-Los Cardenales Esq. / Avenida El Salto,-33.3949568099209,-70.6257069655744,
PB1745,PB1745,PB1745-Bajos De Jiménez Esq. / Tacora,-33.4034965278905,-70.6804125019734,
PB1472,PB1472,PB1472-Nueva De Matte Esq. / Las Cañas,-33.4087740010588,-70.6750857719091,
PB1473,PB1473,PB1473-Nueva De Matte Esq. / Pantaleón Cortés,-33.4088029818791,-70.6735420002399,
PB1474,PB1474,PB1474-Nueva De Matte Esq. / Dr. V. Izquierdo,-33.4088350371849,-70.6702780391182,
PB1475,PB1475,PB1475-Nueva De Matte Esq. / Av. Fermín Vivaceta,-33.408926035183,-70.6670640178598,
PB1627,PB1627,PB1627-Nueva De Matte Esq. / Freirina,-33.4091939895915,-70.6645809068417,
PB1476,PB1476,PB1476-Nueva De Matte Esq. / Huasco,-33.4094132096548,-70.66272848081,
PB1477,PB1477,PB1477-Nueva De Matte Esq. / Av. Independencia,-33.4097162179952,-70.6601399827952,
PB1647,PB1647,PB1647-Nueva De Matte Esq. / Maruri,-33.4095961548261,-70.6603979208804,
PB1478,PB1478,PB1478-Nueva De Matte Esq. / Huasco,-33.4093551082829,-70.662448011365,
PB1628,PB1628,PB1628-Nueva De Matte Esq. / Freirina,-33.4091780297371,-70.6641846789478,
PB1479,PB1479,PB1479-Nueva De Matte Esq. / Av. Fermín Vivaceta,-33.4088881063861,-70.666591993408,
PB1480,PB1480,PB1480-Nueva De Matte Esq. / Dr. V. Izquierdo,-33.408663327975,-70.6699436710953,
PB1481,PB1481,PB1481-Nueva De Matte Esq. / Pantaleón Cortés,-33.4087159548406,-70.673234949492,
PB1482,PB1482,PB1482-Nueva De Matte Esq. / Nueva 1,-33.4088228893122,-70.6766850179055,
PB1464,PB1464,PB1464-Reina María Esq. / Ecuador,-33.4042818580914,-70.6790740170609,
PB1465,PB1465,PB1465-Reina María Esq. / Las Araucarias,-33.4030329094237,-70.6756910117835,
PB1466,PB1466,PB1466-Reina María Esq. / 3 De Diciembre,-33.4020819272867,-70.6731090333538,
PB1467,PB1467,PB1467-Primavera Esq. / Roma,-33.3995629618905,-70.6736819789823,
PB1471,PB1471,PB1471-Bajos De Jiménez Esq. / 14 De La Fama,-33.4026158502135,-70.681167006704,
PB1083,PB1083,PB1083-Av. Apóstol Santiago Esq. / Puerto Montt,-33.3860165744202,-70.697716960566,
PB1084,PB1084,PB1084-Av. Apóstol Santiago Esq. / Puerto Montt,-33.3899324735146,-70.6996379932753,
PB1085,PB1085,PB1085-Av. Apóstol Santiago Esq. / Los Helechos,-33.3928883967638,-70.7010759500384,
PB1086,PB1086,PB1086-Av. Apóstol Santiago Esq. / Los Helechos,-33.3962805150676,-70.7004450477147,
PB1087,PB1087,PB1087-Las Margaritas Esq. / Los Lirios,-33.3987198276642,-70.7021807824785,
PB1088,PB1088,PB1088-Baquedano Esq. / Caupolicán,-33.4005718550944,-70.702735247599,
PB1572,PB1572,PB1572-Los Acacios Esq. / Pasaje Agata,-33.4035786190769,-70.6915900336217,
PB1694,PB1694,PB1694-Los Acacios Esq. / Los Pimientos,-33.4063606359827,-70.6918620273417,
PB1570,PB1570,PB1570-Los Acacios Esq. / Los Aromos,-33.4075596663558,-70.6923860295703,
PB1073,PB1073,PB1073-Los Acacios Esq. / Los Pimientos,-33.4067496529672,-70.6918509684313,
PB1074,PB1074,PB1074-Los Acacios Esq. / Los Tilos,-33.4046686066128,-70.6915339615499,
PB1075,PB1075,PB1075-Los Acacios Esq. / Av.Sen.Jaime Guzmán,-33.401778645994,-70.6913209652836,
PB1483,PB1483,PB1483-Senador Jaime Guzmán Esq. / Colón,-33.4001645804254,-70.6937819460327,
PB1528,PB1528,PB1528-Senador Jaime Guzmán Esq. / Los Juncos,-33.3999135819928,-70.6951550173376,
PB1484,PB1484,PB1484-Senador Jaime Guzmán Esq. / Apóstol Santiago,-33.3994869689848,-70.6976615491173,
PB1514,PB1514,PB1514-Av. Apóstol Santiago Esq. / Baquedano,-33.3988275186756,-70.6982499513302,
PB1515,PB1515,PB1515-Av. Apóstol Santiago Esq. / Puerto Montt,-33.3968115161654,-70.6995440009822,
PB1516,PB1516,PB1516-Av. Apóstol Santiago Esq. / Los Helechos,-33.3935844666143,-70.7009020171458,
PB1079,PB1079,PB1079-Fresia Esq. / Purén,-33.3919532624162,-70.6946879112254,
PB1080,PB1080,PB1080-Fresia Esq. / Colcura,-33.3906145598905,-70.6950860364248,
PB1589,PB1589,PB1589-El Guanaco Esq. / Cauquenes,-33.3786194132644,-70.6578145450413,
PB981,PB981,PB981-El Guanaco Esq. / Cap. I. Carrera Pinto,-33.3804172312895,-70.6577460111307,
PB1698,PB1698,PB1698-El Guanaco Esq. / Av. J. M. Caro,-33.3913132317235,-70.657396950279,
PB1699,PB1699,PB1699-El Guanaco Esq. / Urmeneta,-33.3932102270311,-70.6572827727599,
PB1503,PB1503,PB1503-El Guanaco Esq. / Pablo Urzua,-33.4002882464844,-70.6583069883105,
PB1566,PB1566,PB1566-El Guanaco Esq. / Avenida Einstein,-33.4025012310252,-70.6578161630945,
PB263,PB263,PB263-Parada 1 / Plaza Chacabuco,-33.4068631758374,-70.6613590281511,
PB1568,PB1568,PB1568-El Guanaco Esq. / Muñoz Gamero,-33.4008347885381,-70.6580416936881,
PB1512,PB1512,PB1512-El Guanaco Esq. / Emiliano Zapata,-33.3979272045666,-70.6577110040198,
PB1700,PB1700,PB1700-El Guanaco Esq. / Av. J. M. Caro,-33.3923263325906,-70.6571621399105,
PJ1566,PJ1566,PJ1566-Av. Pdte. Balmaceda Esq. / Cueto,-33.4276229733781,-70.6735690015507,
PJ1562,PJ1562,PJ1562-Av. Pdte. Balmaceda Esq. / Avenida Carrascal,-33.4271218962663,-70.6788880137677,
PJ1565,PJ1565,PJ1565-Avenida Matucana Esq. / Chañarcillo,-33.4302038769566,-70.6807560116883,
PJ1551,PJ1551,PJ1551-Avenida Matucana Esq. / Avenida Mapocho,-33.4324628088765,-70.6806659795294,
PA696,PA696,PA696-Avenida Matucana Esq. / Andes,-33.4340299693006,-70.6803554472054,
PA713,PA713,PA713-General Bulnes Esq. / Yungay,-33.4314134809429,-70.6713679131906,
PA705,PA705,PA705-Parada 6 / Puente Bulnes,-33.4286237668983,-70.6717030193369,
PB1853,PB1853,PB1853-Julio Parra Santos Esq. / I. Carrera Pinto,-33.3677247816567,-70.6899936812845,
PB1622,PB1622,PB1622-Alberto González Esq. / Av. Zapadores,-33.3860497437792,-70.6669947052123,
PC1226,PC1226,PC1226-Parada 7 / (M) Salvador,-33.4329131966529,-70.6260565410109,
PB1671,PB1671,PB1671-Av. La Palmilla Esq. / San Fernando,-33.3932346201933,-70.6679195046016,
PB1723,PB1723,PB1723-Av. La Palmilla Esq. / Teniente Ponce,-33.3919567805172,-70.6682305166253,
PB1864,PB1864,PB1864-Alberto González Esq. / Paula Jaraquemada,-33.3854582132969,-70.6670699507107,
PB1582,PB1582,PB1582-Caupolicán Esq. / Av.Sen.Jaime Guzmán,-33.402085488414,-70.702149981509,
PB1641,PB1641,PB1641-Caupolicán Esq. / José M. Balmaceda,-33.4030214837999,-70.7016120319315,
PC618,PC618,PC618-Parada 1 / (M) Francisco Bilbao,-33.4311562927997,-70.5851750350138,
PC582,PC582,PC582-Av. Isabel La Católica Esq. / Alcántara,-33.4298513263317,-70.5828130253221,
PC583,PC583,PC583-Av. Isabel La Católica Esq. / Flandes,-33.4284585099969,-70.5797907192744,
PC584,PC584,PC584-Av. Isabel La Católica Esq. / Santa Adriana,-33.4272533904952,-70.5784529656669,
PC585,PC585,PC585-Nevería Esq. / Cruz Del Sur,-33.4157423175178,-70.5831159455038,
PC588,PC588,PC588-Padre Alfredo Arteaga Esq. / Robles,-33.3609133842699,-70.5089030351073,
PC589,PC589,PC589-Padre Alfredo Arteaga Esq. / 4 Vientos,-33.3589341109477,-70.5096110632777,
PC590,PC590,PC590-Padre Alfredo Arteaga Esq. / El Gabino,-33.3532003175043,-70.5106430087115,
